TagID,TagName,productname,productid,EanCode
13634,asiatiskt,"Pepper Sauce 57ml Tabasco",32,11210000018
92719,"Tabasco Original Pepparsås","Pepper Sauce 57ml Tabasco",32,11210000018
94288,arvid_nordquist_smaksattare,"Pepper Sauce 57ml Tabasco",32,11210000018
94288,arvid_nordquist_smaksattare,"Pepper Sauce Grön 60ml Tabasco",36,011210009431
105364,"Tabasco Grön Pepparsås","Pepper Sauce Grön 60ml Tabasco",36,011210009431
4709,grill,"BBQ Sås Hickory 510g Sweet Baby Rays",90,013409351505
11500,grillat,"BBQ Sås Hickory 510g Sweet Baby Rays",90,013409351505
15728,fotbollsVM,"BBQ Sås Hickory 510g Sweet Baby Rays",90,013409351505
27000,hamburgerinspiration,"BBQ Sås Hickory 510g Sweet Baby Rays",90,013409351505
27000,hamburgerinspiration,"BBQ Original 510g Sweet Baby Ray´s",91,13409918104
15765,grilldags,"BBQ Original 510g Sweet Baby Ray´s",91,13409918104
71838,grillsås,"BBQ Original 510g Sweet Baby Ray´s",91,13409918104
149,kakmix,"Chocolate Cookies 453g Betty Crocke",122,16000712706
149,kakmix,"Blueberry Muffin 375g Betty Crocke",123,16000718708
338,"Färska frukter","Clementiner Klass1",1099,4457
13224,halloween,"Clementiner Klass1",1099,4457
13226,hallowen,"Clementiner Klass1",1099,4457
13225,haloween,"Clementiner Klass1",1099,4457
13402,matpåjobbet,"Clementiner Klass1",1099,4457
14013,glöggmingel,"Clementiner Klass1",1099,4457
17859,företag,"Clementiner Klass1",1099,4457
28194,skolstart2015,"Clementiner Klass1",1099,4457
30972,småcitrus,"Clementiner Klass1",1099,4457
5,mandarin,"Clementiner Klass1",1099,4457
2830,klementin,"Clementiner Klass1",1099,4457
93700,seniormat_mathem,"Clementiner Klass1",1099,4457
95533,forskolemat,"Clementiner Klass1",1099,4457
96577,kontorsbestallning,"Clementiner Klass1",1099,4457
338,"Färska frukter","Pitahaya Klass1",1106,7330671000706
339,"Färska grönsaker","Vitkål ca 1.5kg Klass1",1112,3050
20894,viktnedgång,"Vitkål ca 1.5kg Klass1",1112,3050
339,"Färska grönsaker","Fänkålsgroddar 50g Klass1",1136,2092317100000
22413,groddar,"Fänkålsgroddar 50g Klass1",1136,2092317100000
2994,fest,"Fänkålsgroddar 50g Klass1",1136,2092317100000
338,"Färska frukter","Äpple Golden Delicious Klass1",1149,4021
637,äpplen,"Äpple Golden Delicious Klass1",1149,4021
14727,brunch,"Äpple Golden Delicious Klass1",1149,4021
338,"Färska frukter","Äpple Jonagold Klass1",1150,4147
637,äpplen,"Äpple Jonagold Klass1",1150,4147
13402,matpåjobbet,"Äpple Jonagold Klass1",1150,4147
338,"Färska frukter","Äpple Fuji Klass1",1153,4131
637,äpplen,"Äpple Fuji Klass1",1153,4131
35992,fujiäpple,"Äpple Fuji Klass1",1153,4131
338,"Färska frukter","Svenska Äpplen EKO Klass1",1154,2092321700000
637,äpplen,"Svenska Äpplen EKO Klass1",1154,2092321700000
18499,"svenska äpplen","Svenska Äpplen EKO Klass1",1154,2092321700000
338,"Färska frukter","Päron Conference 900g (4-pack) Klass1",1157,9109
14727,brunch,"Päron Conference 900g (4-pack) Klass1",1157,9109
28194,skolstart2015,"Päron Conference 900g (4-pack) Klass1",1157,9109
338,"Färska frukter","Päron Clara Frijs 1kg Klass1",1158,2092322200000
12,bananer,"Banan Klass1",1191,4011
22,vijay,"Banan Klass1",1191,4011
23,vijayakanth,"Banan Klass1",1191,4011
338,"Färska frukter","Banan Klass1",1191,4011
638,12345,"Banan Klass1",1191,4011
2877,bannan,"Banan Klass1",1191,4011
13369,barnkalas,"Banan Klass1",1191,4011
13402,matpåjobbet,"Banan Klass1",1191,4011
38,isbergssallad,"Sallat Isberg Klass1",1221,4061
39,isbergssallat,"Sallat Isberg Klass1",1221,4061
40,sallad,"Sallat Isberg Klass1",1221,4061
41,sallat,"Sallat Isberg Klass1",1221,4061
2723,isbergsallad,"Sallat Isberg Klass1",1221,4061
2724,isbergsallat,"Sallat Isberg Klass1",1221,4061
21774,Isberg,"Sallat Isberg Klass1",1221,4061
27000,hamburgerinspiration,"Sallat Isberg Klass1",1221,4061
2957,"sallad isberg","Sallat Isberg Klass1",1221,4061
97450,KA2018,"Sallat Isberg Klass1",1221,4061
339,"Färska grönsaker","Zucchini Klass1",1226,74067
4709,grill,"Zucchini Klass1",1226,74067
15765,grilldags,"Zucchini Klass1",1226,74067
17530,säsongsvara,"Zucchini Klass1",1226,74067
27408,auberchini,"Zucchini Klass1",1226,74067
339,"Färska grönsaker","Aubergine Klass1",1232,74603
13224,halloween,"Aubergine Klass1",1232,74603
13226,hallowen,"Aubergine Klass1",1232,74603
13225,haloween,"Aubergine Klass1",1232,74603
15765,grilldags,"Aubergine Klass1",1232,74603
27408,auberchini,"Aubergine Klass1",1232,74603
335,rödlök,"Rödlök 2-pack Klass1",1233,4082
339,"Färska grönsaker","Rödlök 2-pack Klass1",1233,4082
2732,"röd lök","Rödlök 2-pack Klass1",1233,4082
15650,påskmat,"Rödlök 2-pack Klass1",1233,4082
27000,hamburgerinspiration,"Rödlök 2-pack Klass1",1233,4082
27879,"blandade grönsaker t ex morötter, rödlök, squash","Rödlök 2-pack Klass1",1233,4082
40738,"blandade grönsaker","Rödlök 2-pack Klass1",1233,4082
42217,atkinsmat,"Rödlök 2-pack Klass1",1233,4082
96646,okinordiskafruktgront,"Rödlök 2-pack Klass1",1233,4082
339,"Färska grönsaker","Paprika Röd Klass1",1237,4088
13402,matpåjobbet,"Paprika Röd Klass1",1237,4088
14727,brunch,"Paprika Röd Klass1",1237,4088
15765,grilldags,"Paprika Röd Klass1",1237,4088
42169,paleomat,"Paprika Röd Klass1",1237,4088
96646,okinordiskafruktgront,"Paprika Röd Klass1",1237,4088
339,"Färska grönsaker","Sötpotatis ca 500g Klass1",1239,4091
15724,VegetariskaHyllan,"Sötpotatis ca 500g Klass1",1239,4091
14347,nyaret,"Sötpotatis ca 500g Klass1",1239,4091
31377,rotisar,"Sötpotatis ca 500g Klass1",1239,4091
42169,paleomat,"Sötpotatis ca 500g Klass1",1239,4091
78193,viktor,"Sötpotatis ca 500g Klass1",1239,4091
85915,Sötpotatisar,"Sötpotatis ca 500g Klass1",1239,4091
96649,okinordiskatillbehor,"Sötpotatis ca 500g Klass1",1239,4091
338,"Färska frukter","Äpple Pink Lady Klass1",1247,4128
637,äpplen,"Äpple Pink Lady Klass1",1247,4128
28164,"cripps pink","Äpple Pink Lady Klass1",1247,4128
338,"Färska frukter","Äpple Granny Smith Klass1",1251,4139
637,äpplen,"Äpple Granny Smith Klass1",1251,4139
13402,matpåjobbet,"Äpple Granny Smith Klass1",1251,4139
14727,brunch,"Äpple Granny Smith Klass1",1251,4139
338,"Färska frukter","Äpple Royal Gala Klass1",1255,4173
637,äpplen,"Äpple Royal Gala Klass1",1255,4173
13402,matpåjobbet,"Äpple Royal Gala Klass1",1255,4173
28194,skolstart2015,"Äpple Royal Gala Klass1",1255,4173
338,"Färska frukter","Citron Klass1",1321,74304
17715,skaldjursfrossa,"Citron Klass1",1321,74304
40861,smoothie_inspiration,"Citron Klass1",1321,74304
60414,handlasmart,"Citron Klass1",1321,74304
80611,citronskal,"Citron Klass1",1321,74304
94996,Citroncest,"Citron Klass1",1321,74304
105214,Citronklyfta,"Citron Klass1",1321,74304
338,"Färska frukter","Melon Honung Klass1",1327,4344
15768,picknickdags,"Melon Honung Klass1",1327,4344
3783,fredagsmys,"Melon Honung Klass1",1327,4344
3342,honungsmelon,"Melon Honung Klass1",1327,4344
2745,kräftskiva,"Melon Honung Klass1",1327,4344
338,"Färska frukter","Melon Galia Klass1",1330,4326
3346,galiamelon,"Melon Galia Klass1",1330,4326
338,"Färska frukter","Nektarin EKO Klass1",1342,94379
3038,nektariner,"Nektarin EKO Klass1",1342,94379
338,"Färska frukter","Apelsin Stora Klass1",1349,4389
13402,matpåjobbet,"Apelsin Stora Klass1",1349,4389
13660,gloggmingel,"Apelsin Stora Klass1",1349,4389
14727,brunch,"Apelsin Stora Klass1",1349,4389
14096,julpynt,"Apelsin Stora Klass1",1349,4389
40861,smoothie_inspiration,"Apelsin Stora Klass1",1349,4389
338,"Färska frukter","Papaya Jumbo ca 1,2kg Klass1",1351,4394
32268,jumbo,"Papaya Jumbo ca 1,2kg Klass1",1351,4394
87769,stor,"Papaya Jumbo ca 1,2kg Klass1",1351,4394
72879,mega,"Papaya Jumbo ca 1,2kg Klass1",1351,4394
338,"Färska frukter","Persika Klass1",1355,4404
4764,persikor,"Persika Klass1",1355,4404
338,"Färska frukter","Ananas Klass1",1366,74029
3137,ananas,"Ananas Klass1",1366,74029
2974,annanas,"Ananas Klass1",1366,74029
15765,grilldags,"Ananas Klass1",1366,74029
21365,valentin,"Ananas Klass1",1366,74029
40861,smoothie_inspiration,"Ananas Klass1",1366,74029
78193,viktor,"Ananas Klass1",1366,74029
338,"Färska frukter","Plommon Röda Klass1",1369,4487
4,clementin,"Clementin 1kg Klass1",1374,2092445000000
5,mandarin,"Clementin 1kg Klass1",1374,2092445000000
6,mandoras,"Clementin 1kg Klass1",1374,2092445000000
7,satsumas,"Clementin 1kg Klass1",1374,2092445000000
338,"Färska frukter","Clementin 1kg Klass1",1374,2092445000000
32064,lyx,"Clementin 1kg Klass1",1374,2092445000000
34005,bollo,"Clementin 1kg Klass1",1374,2092445000000
47501,clementine,"Clementin 1kg Klass1",1374,2092445000000
2854,clementiner,"Clementin 1kg Klass1",1374,2092445000000
33584,julfika,"Clementin 1kg Klass1",1374,2092445000000
2830,klementin,"Clementin 1kg Klass1",1374,2092445000000
338,"Färska frukter","Päron Anjou Klass1",1395,4025
339,"Färska grönsaker","Salladskål Klass1",1425,4552
339,"Färska grönsaker","Blomkål Klass1",1435,4569
17530,säsongsvara,"Blomkål Klass1",1435,4569
339,"Färska grönsaker","Rotselleri delad ca 500g Klass1",1440,4578
470,rotselleri,"Rotselleri delad ca 500g Klass1",1440,4578
339,"Färska grönsaker","Gurka Klass1",1446,74597
13402,matpåjobbet,"Gurka Klass1",1446,74597
60414,handlasmart,"Gurka Klass1",1446,74597
95533,forskolemat,"Gurka Klass1",1446,74597
40,sallad,"Sallat Endive Klass1",1451,2092460400000
339,"Färska grönsaker","Vitlök Klass1",1453,4608
14758,helgmiddag,"Vitlök Klass1",1453,4608
18253,wallden,"Vitlök Klass1",1453,4608
13224,halloween,"Vitlök Klass1",1453,4608
339,"Färska grönsaker","Ingefära 250g Klass1",1456,74612
13634,asiatiskt,"Ingefära 250g Klass1",1456,74612
20903,nystart,"Ingefära 250g Klass1",1456,74612
38463,hälsoboosta,"Ingefära 250g Klass1",1456,74612
339,"Färska grönsaker","Pepparrot ca 100g Klass1",1459,4625
339,"Färska grönsaker","Purjolök Klass1",1462,4629
42169,paleomat,"Purjolök Klass1",1462,4629
96646,okinordiskafruktgront,"Purjolök Klass1",1462,4629
47,svamp,"Champinjoner 250g Klass1",1475,7311041059951
153,"kanel bullar","Svamp Kantarell 250g Klass1",1477,8713
463,kantareller,"Svamp Kantarell 250g Klass1",1477,8713
464,finnsiskogen,"Svamp Kantarell 250g Klass1",1477,8713
17738,svampdags,"Svamp Shiitake EKO 100g Klass1",1480,5908281991473
104704,"Färsk Shiitakesvamp","Svamp Shiitake EKO 100g Klass1",1480,5908281991473
339,"Färska grönsaker","Kvisttomater 500g Klass1",1490,4807
13402,matpåjobbet,"Kvisttomater 500g Klass1",1490,4807
14727,brunch,"Kvisttomater 500g Klass1",1490,4807
27000,hamburgerinspiration,"Kvisttomater 500g Klass1",1490,4807
41560,"vanlig tomat","Kvisttomater 500g Klass1",1490,4807
11696,tomat,"Kvisttomater 500g Klass1",1490,4807
60414,handlasmart,"Kvisttomater 500g Klass1",1490,4807
95533,forskolemat,"Kvisttomater 500g Klass1",1490,4807
339,"Färska grönsaker","Gul Lök 2-pack Klass1",1492,4666
2731,gullök,"Gul Lök 2-pack Klass1",1492,4666
14758,helgmiddag,"Gul Lök 2-pack Klass1",1492,4666
35314,tiokronorsvecka,"Gul Lök 2-pack Klass1",1492,4666
60414,handlasmart,"Gul Lök 2-pack Klass1",1492,4666
339,"Färska grönsaker","Palsternacka Klass1",1496,2092467200000
339,"Färska grönsaker","Paprika Gul Klass1",1500,4680
13402,matpåjobbet,"Paprika Gul Klass1",1500,4680
60414,handlasmart,"Paprika Gul Klass1",1500,4680
96697,jonas,"Paprika Gul Klass1",1500,4680
339,"Färska grönsaker","Paprika Orange Klass1",1502,4682
13224,halloween,"Paprika Orange Klass1",1502,4682
13226,hallowen,"Paprika Orange Klass1",1502,4682
13225,haloween,"Paprika Orange Klass1",1502,4682
13402,matpåjobbet,"Paprika Orange Klass1",1502,4682
339,"Färska grönsaker","Paprika Grön Klass1",1520,4710
13402,matpåjobbet,"Paprika Grön Klass1",1520,4710
42283,slowcarb,"Paprika Grön Klass1",1520,4710
338,"Färska frukter","Rabarber Klass1",1537,4745
12309,"sylta och safta","Rabarber Klass1",1537,4745
12312,"sylt saft","Rabarber Klass1",1537,4745
12313,"sylta safta","Rabarber Klass1",1537,4745
12310,"sylt och saft","Rabarber Klass1",1537,4745
17530,säsongsvara,"Rabarber Klass1",1537,4745
23970,Primör,"Rabarber Klass1",1537,4745
39549,rabarberpaj,"Rabarber Klass1",1537,4745
15791,midsommar,"Rabarber Klass1",1537,4745
38847,"svensk sommar","Rabarber Klass1",1537,4745
94426,midsommarmat,"Rabarber Klass1",1537,4745
96646,okinordiskafruktgront,"Rabarber Klass1",1537,4745
342,"Färska rotfrukter","Kålrot EKO Klass1",1538,4747
58662,kålrot,"Kålrot EKO Klass1",1538,4747
58665,kålrötter,"Kålrot EKO Klass1",1538,4747
339,"Färska grönsaker","Tomater Klass1",1553,4806
11696,tomat,"Tomater Klass1",1553,4806
13402,matpåjobbet,"Tomater Klass1",1553,4806
14727,brunch,"Tomater Klass1",1553,4806
25920,tomater,"Tomater Klass1",1553,4806
27000,hamburgerinspiration,"Tomater Klass1",1553,4806
41560,"vanlig tomat","Tomater Klass1",1553,4806
37219,"svensk tomat","Tomater Klass1",1553,4806
74200,tåstarp,"Tomater Klass1",1553,4806
12,bananer,"Banan EKO Klass1",2602,94011
338,"Färska frukter","Banan EKO Klass1",2602,94011
14727,brunch,"Banan EKO Klass1",2602,94011
17859,företag,"Banan EKO Klass1",2602,94011
21359,sportlov,"Banan EKO Klass1",2602,94011
28194,skolstart2015,"Banan EKO Klass1",2602,94011
2908,eko,"Banan EKO Klass1",2602,94011
54731,forni,"Banan EKO Klass1",2602,94011
60414,handlasmart,"Banan EKO Klass1",2602,94011
78193,viktor,"Banan EKO Klass1",2602,94011
78229,petra,"Banan EKO Klass1",2602,94011
93700,seniormat_mathem,"Banan EKO Klass1",2602,94011
95533,forskolemat,"Banan EKO Klass1",2602,94011
96697,jonas,"Banan EKO Klass1",2602,94011
96946,jonas1,"Banan EKO Klass1",2602,94011
176,"kött lövbiff","Lövbiff ca 350g Ica",3305,2319143200000
112,kött,"Lövbiff ca 350g Ica",3305,2319143200000
176,"kött lövbiff","Lövbiff ca 1200g Ica",3307,2319143400000
222,"kött rostas","Rostas (mör rostbiff) Sverige ca 800g Ica",3308,2319144000000
206,"kött ox file","Oxfile bit Sverige ca 600g Ica",3309,2319145200000
344,"kött ox file nöt","Oxfile bit Sverige ca 600g Ica",3309,2319145200000
112,kött,"Högrev Bit Sverige ca 800g Ica",3310,2319145600000
345,"Nöt kött","Högrev Bit Sverige ca 800g Ica",3310,2319145600000
112,kött,"Kotlett Tunnskivad Sverige ca 450g Ica",3312,2319146700000
346,"fläsk kött","Kotlett Tunnskivad Sverige ca 450g Ica",3312,2319146700000
112,kött,"Fläskfilé ca 500g Ica",3315,2319147500000
346,"fläsk kött","Revbensspjäll Sverige ca 850g Ica",3316,2319147600000
346,"fläsk kött","Revbensspjäll ca 1600g Ica",3317,2319147700000
346,"fläsk kött","Skinkstek benfri Sverige ca 1000g Ica",3318,2319148000000
347,"kött lamm","Lammstek Irland ca 450g Ica",3319,2319148900000
347,"kött lamm","Lammkotlett Irland ca 400g Ica",3320,2319149100000
112,kött,"Strimlat griskött Sverige ca400g Ica",3324,2319151500000
346,"fläsk kött","Strimlat griskött Sverige ca400g Ica",3324,2319151500000
112,kött,"Grytbitar gris Sverige ca 400g Ica",3325,2319151600000
346,"fläsk kött","Grytbitar gris Sverige ca 400g Ica",3325,2319151600000
206,"kött ox file","Oxfile Sverige ca 240g Ica",3328,2319152100000
345,"Nöt kött","Entrecote ca 175g Ica",3329,2319152300000
112,kött,"Grytbitar nöt Sverige ca 400g Ica",3332,2319133800000
345,"Nöt kött","Grytbitar nöt Sverige ca 400g Ica",3332,2319133800000
345,"Nöt kött","Strimlat Nöt Sverige ca 400g Ica",3333,2319152800000
223,"kött ryggbiff","Ryggbiff Sverige ca 320g Ica",3335,2319153200000
345,"Nöt kött","Ryggbiff Sverige ca 320g Ica",3335,2319153200000
345,"Nöt kött","Pepparbiff Sverige ca 1kg Ica",3340,2319155100000
345,"Nöt kött","Pepparbiff Sverige ca 250g Ica",3341,2319155200000
222,"kött rostas","Rostbiff Skivad Sverige ca 600g Ica",3347,2319156000000
345,"Nöt kött","Rostbiff Skivad Sverige ca 600g Ica",3347,2319156000000
222,"kött rostas","Rostbiff Sverige ca 300g Ica",3348,2319156100000
345,"Nöt kött","Rostbiff Sverige ca 300g Ica",3348,2319156100000
222,"kött rostas","Rostbiff Skivad Sverige ca 1,2kg Ica",3349,2319156200000
345,"Nöt kött","Rostbiff Skivad Sverige ca 1,2kg Ica",3349,2319156200000
222,"kött rostas","Rostas (mör rostbiff) Sverige ca 250g Ica",3350,2319156300000
345,"Nöt kött","Rostas (mör rostbiff) Sverige ca 250g Ica",3350,2319156300000
346,"fläsk kött","Skinkschnitzel ca 375g Ica",3351,2319134800000
346,"fläsk kött","Skinkschnitzel Sverige ca 800g Ica",3352,2319156500000
223,"kött ryggbiff","Ryggbiff Irland ca 1000g Ica",3355,2319158000000
345,"Nöt kött","Ryggbiff Irland ca 1000g Ica",3355,2319158000000
345,"Nöt kött","Entrecote Irland ca 1300g Ica",3356,2319158200000
112,kött,"Kotletter ca 480 g Ica",3357,2319158500000
346,"fläsk kött","Kotletter ca 480 g Ica",3357,2319158500000
112,kött,"Kotlett med ben Sverige ca 320g Ica",3358,2319134600000
345,"Nöt kött","Kotlett med ben Sverige ca 320g Ica",3358,2319134600000
112,kött,"Kotlett med Ben Sverige ca 900g Ica",3359,2319158800000
346,"fläsk kött","Kotlett med Ben Sverige ca 900g Ica",3359,2319158800000
112,kött,"Kotlett benfri Sverige ca 325g Ica",3360,2319159000000
346,"fläsk kött","Kotlett benfri Sverige ca 325g Ica",3360,2319159000000
112,kött,"Kotlett benfri Sverige ca 750g Ica",3361,2319159100000
346,"fläsk kött","Kotlett benfri Sverige ca 750g Ica",3361,2319159100000
112,kött,"Karrekotlett med ben ca 450g Ica",3362,2319159200000
346,"fläsk kött","Karrekotlett med ben ca 450g Ica",3362,2319159200000
112,kött,"Fläskkarre Benfri Danmark ca420g Ica",3364,2319159500000
346,"fläsk kött","Fläskkarre Benfri Danmark ca420g Ica",3364,2319159500000
112,kött,"Fläskkarre Benfri Danmark ca840g Ica",3365,2319159600000
346,"fläsk kött","Fläskkarre Benfri Danmark ca840g Ica",3365,2319159600000
112,kött,"Kotlett benfri Danmark ca 1750g Ica",3366,2319159700000
346,"fläsk kött","Kotlett benfri Danmark ca 1750g Ica",3366,2319159700000
112,kött,"Fläskkarre benfri Danmark ca 1680g Ica",3367,2319159800000
346,"fläsk kött","Fläskkarre benfri Danmark ca 1680g Ica",3367,2319159800000
346,"fläsk kött","Entrecote Sverige ca 450g Ica",3370,2319160100000
112,kött,"Entrecote Sverige ca 450g Ica",3370,2319160100000
223,"kött ryggbiff","Ryggbiff skivad Sverige ca 550g Ica",3371,2319160200000
112,kött,"Kotlett ca 1740g Ica",3372,2319160300000
346,"fläsk kött","Kotlett ca 1740g Ica",3372,2319160300000
112,kött,"Karrekotlett m ben Sverige ca 2000g Ica",3373,2319160400000
346,"fläsk kött","Karrekotlett m ben Sverige ca 2000g Ica",3373,2319160400000
112,kött,"Fransyska bit/Nötstek Sverige ca 1150g Ica",3376,2319161100000
345,"Nöt kött","Fransyska bit/Nötstek Sverige ca 1150g Ica",3376,2319161100000
112,kött,"Fläskfile Danmark ca1800g Ica",3389,2319164100000
346,"fläsk kött","Fläskfile Danmark ca1800g Ica",3389,2319164100000
346,"fläsk kött","Tunna Revbensspjäll Sverige ca1200g Ica",3390,2319164200000
151,"kött kalv","Kalvrygg/bog benfri Sverige ca 700g Ica",3392,2319164500000
349,"kalv kött","Kalvrygg/bog benfri Sverige ca 700g Ica",3392,2319164500000
112,kött,"Kalvgrytsbitar Sverige ca 400g Ica",3394,2319164700000
349,"kalv kött","Kalvgrytsbitar Sverige ca 400g Ica",3394,2319164700000
112,kött,"Kalvfilé Sverige ca 300g Ica",3395,2319164800000
349,"kalv kött","Kalvfilé Sverige ca 300g Ica",3395,2319164800000
112,kött,"Fläskfile Svensk 3st ca 1500g Ica",3409,2319168200000
346,"fläsk kött","Fläskfile Svensk 3st ca 1500g Ica",3409,2319168200000
346,"fläsk kött","Flintastek Ört & Vitlök ca 800 g Ica",3422,2319179700000
209,"picnic bog","Picnic Bog BBQ ca 1100 g Ica",3423,2319182800000
210,"pickning bog","Picnic Bog BBQ ca 1100 g Ica",3423,2319182800000
346,"fläsk kött","Picnic Bog BBQ ca 1100 g Ica",3423,2319182800000
346,"fläsk kött","Grillspjut ca 800g Scan",3460,2320131600000
4710,ytterfilé,"Grillspjut ca 800g Scan",3460,2320131600000
4711,"marinerad ytterfilé","Grillspjut ca 800g Scan",3460,2320131600000
4712,"marinerat grillkött","Grillspjut ca 800g Scan",3460,2320131600000
346,"fläsk kött","Stekfläsk Skivat Sverige ca 250g Scan",3507,2320664700000
4361,"hel kyckling","Kronkyckling ca 900g Kronfågel",3625,2332017000000
10999,kronfågeln,"Kronkyckling ca 900g Kronfågel",3625,2332017000000
38467,Svenskfagel,"Kronkyckling ca 900g Kronfågel",3625,2332017000000
2788,kycklingfile,"Kyckling Lårfile Sverige ca 450g Kronfågel",3634,2332800700012
73918,"kycklingbröstfilé färsk","Kycklingfilé ca 300g Kronfågel",3635,2332802000000
73921,kycklingbröstfilé,"Kycklingfilé ca 300g Kronfågel",3635,2332802000000
96643,okinordiskamaltidsbas,"Kycklingfilé ca 300g Kronfågel",3635,2332802000000
38467,Svenskfagel,"Kycklinglårfile ca 925g Kronfågel",3636,2332802700000
38505,nyckelhål,"Kycklinglårfile ca 925g Kronfågel",3636,2332802700000
38508,nyckelhålsmärkt,"Kycklinglårfile ca 925g Kronfågel",3636,2332802700000
61159,kycklinglårfiléer,"Kycklinglårfile ca 925g Kronfågel",3636,2332802700000
2788,kycklingfile,"Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
13958,"kyckling file","Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
13959,"kyckling filé","Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
14347,nyaret,"Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
15765,grilldags,"Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
15791,midsommar,"Kycklingfiléer ca 900g Kronfågel",3637,2332804000000
134,ost,"Röd Ost 10% ca 500g Arla",3717,2340338500000
13238,"arla köket","Röd Ost 10% ca 500g Arla",3717,2340338500000
13238,"arla köket","Munkens Svarta 31% ca 500g Wästgöta Kloster",3719,2340343600000
13927,"Wästgöta Kloster® svart 31%","Munkens Svarta 31% ca 500g Wästgöta Kloster",3719,2340343600000
14727,brunch,"Munkens Svarta 31% ca 500g Wästgöta Kloster",3719,2340343600000
13238,"arla köket","Stureost 38% ca 500g Arla",3721,2340351600000
13884,"Kvibille Präst® riven","Prästost Lagrad 31% ca 460g Kvibille",3726,2340371900000
13238,"arla köket","Sveciaost Mellan 28% ca 667g Arla",3729,2340403400000
12349,kräft,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
61,kräftor,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
60,kräfta,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
13238,"arla köket","Präst Mellan 31% ca 700g Arla",3730,2340415200000
13684,prästostar,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
3748,"präst ost","Präst Mellan 31% ca 700g Arla",3730,2340415200000
60414,handlasmart,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
3747,prästost,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
96697,jonas,"Präst Mellan 31% ca 700g Arla",3730,2340415200000
60,kräfta,"Västerbottensost 33% ca 500g Norrmejerier",3831,2352401300000999
12349,kräft,"Västerbottensost 33% ca 500g Norrmejerier",3831,2352401300000999
61,kräftor,"Västerbottensost 33% ca 500g Norrmejerier",3831,2352401300000999
355,frukt,"Ananasbitar konserverade 560g Del Monte",4185,24000001645
355,frukt,"Ananasskivor i juice konserverade 220g Del Monte",4186,24000001669
355,frukt,"Päron konserverade 825g Del Monte",4189,24000010227
355,frukt,"Persikor konserverade 825g Del Monte",4190,24000010418
355,frukt,"Fruktcocktail konserverade 825g Del Monte",4191,24000010920
355,frukt,"Mandarin syrup konserverade 312g Del Monte",4194,24000011484
355,frukt,"Ananasskivor juice konserverade 560g Del Monte",4195,24000011859
355,frukt,"Ananasskivor juice 820g Del Monte",4196,24000012559
355,frukt,"Fruktcocktail Konserverade 420g Del Monte",4199,24000024675
355,frukt,"Persikor konserverade 420g Del Monte",4200,24000025528
355,frukt,"Päron konserverade 420g Del Monte",4201,24000027584
355,frukt,"Fruktcocktail juice konserverade 415 g Del Monte",4204,24000124023
355,frukt,"Persikohalvor Konserverade 415g Del Monte",4205,24000124948
355,frukt,"Päronhalvor konserverade 415g Del Monte",4206,24000124962
355,frukt,"Ananas Chunks 3x227g Del Monte",4210,24000146643
355,frukt,"Ananas krossad 3x227g Del Monte",4211,24000190394
143,juice,"Gold Ananas juice 1L Del Monte",4216,24000193852
142,jucie,"Gold Ananas/Apelsin 1L Del Monte",4220,24000196075
142,jucie,"Gold Ananas/Mango 1L Del Monte",4221,24000196341
372,deoderant,"Deodorant Stick Aloe Vera 40ml Rexona",4316,30056640
372,deoderant,"Deodorant Silk antiper 40ml Dove",4318,30056671
129,Hundmat,"Kött/grönsaker i sås 800g Friskies",4319,3010470152984
129,Hundmat,"Hund oxkött paté 800g Friskies",4320,3010470152991
155,Kattmat,"Katt Fisk Vuxen 4kg Friskies",4321,3010470164116
155,Kattmat,"Fisk 800g Friskies",4322,3010470164154
155,Kattmat,"Vitaly Adult lax/tonfisk/grönsaker 400 g Friskies",4327,3010470169456
139,"hår schampoo","Shampoo normalt 250ml Dove",4333,3014230560002
139,"hår schampoo","Shampoo Colour 250ml Dove",4334,8718114560939
139,"hår schampoo","Shampoo 2in1 250ml Dove",4335,3014230560033
137,"Hår balsam","Balsam normal 200ml Dove",4337,3014230560101
137,"Hår balsam","Balsam Colour 200ml Dove",4338,8718114562506
217,"rak lödder","Rakgel känslig hud 200ml Gillette",4342,7702018480819
217,"rak lödder","Rakgel Satin Care Oceania 200ml Gillette",4376,3014260321062
217,"rak lödder","Rakcreme 100ml Palmolive",4400,3015810608817
218,"rak gel","Rakcreme 100ml Palmolive",4400,3015810608817
90,kex,"Le petit mörk 150g Lu",4404,3017761010800
69,barn,"Frutti Fruktsallad 8M 4x100g Nestle",4414,3033710027743
70,barnmat,"Frutti Fruktsallad 8M 4x100g Nestle",4414,3033710027743
3858,"barnmat nestle","Frutti Fruktsallad 8M 4x100g Nestle",4414,3033710027743
